enzyme	reaction	cid
At_72B1	0	444539
At_84B2	0	444539
At_71C1	0	444539
At_71C2	0	444539
At_89B1	0	444539
At_74F1	0	444539
At_72E2	0	444539
At_72E3	0	444539
At_71C3	0	444539
At_71C4	0	444539
At_71B1	0	444539
At_73B3	0	444539
At_78D2	0	444539
At_71B6	0	444539
At_73B1	0	444539
At_71B5	0	444539
At_88A1	0	444539
At_73C3	0	444539
At_73B5	0	444539
At_76E12	0	444539
VVGT1	0	444539
At_72D1	0	444539
At_74B1	0	444539
At_73C5	0	444539
At_73C6	0	444539
At_73C1	0	444539
At_73B4	0	444539
At_74F2	0	444539
At_84A3	1	444539
At_84A4	1	444539
At_84B1	1	444539
At_84A2	1	444539
At_84A1	1	444539
At_75B1	1	444539
UGT71G1	0	444539
UGT78G1	0	444539
UGT72B10	0	444539
UGT74P1	0	444539
UGT73A10	0	444539
UGT74N1	0	444539
UGT75L2	0	444539
UGT85A20	0	444539
UGT73Q1	0	444539
UGT73A12	0	444539
UGT86A5	0	444539
UGT94E2	0	444539
UGT84C2	0	444539
UGT85B2	0	444539
UGT74H5	0	444539
UGT88C4	0	444539
UGT74H6	0	444539
UGT75E3	0	444539
OleD	0	68247
OleD	0	5280335
At_73C4	0	439194
At_78D1	0	439194
At_73B2	0	439194
At_72E1	0	439194
At_89C1	0	439194
At_85A5	0	439194
At_85A4	0	439194
At_71B8	0	439194
At_76E4	0	439194
At_76E2	0	439194
At_76E1	0	439194
At_71C5	0	439194
At_72B3	0	439194
At_76E11	0	439194
At_75D1	0	439194
At_72C1	0	439194
At_72B1	0	439194
At_84B2	0	439194
At_71C1	0	439194
At_71C2	0	439194
At_89B1	0	439194
At_74F1	0	439194
At_72E2	0	439194
At_72E3	0	439194
At_71C3	0	439194
At_71C4	0	439194
At_71B1	0	439194
At_73B3	0	439194
At_78D2	0	439194
At_71B6	0	439194
At_73B1	0	439194
At_71B5	0	439194
At_88A1	0	439194
At_73C3	0	439194
At_73B5	0	439194
At_76E12	0	439194
VVGT1	0	439194
At_72D1	0	439194
At_74B1	0	439194
At_73C5	0	439194
At_73C6	0	439194
At_73C1	0	439194
At_73B4	0	439194
At_74F2	0	439194
At_84A3	0	439194
At_84A4	0	439194
At_84B1	0	439194
At_84A2	0	439194
At_84A1	0	439194
At_75B1	0	439194
OleD	1	439194
At_73C4	0	32021
At_78D1	0	32021
At_76E5	0	32021
At_73C7	0	32021
At_73B2	0	32021
At_76C4	0	32021
At_72E1	0	32021
At_89C1	0	32021
At_85A5	0	32021
At_85A4	0	32021
At_71B8	0	32021
At_76E4	0	32021
At_76E2	0	32021
At_76E1	0	32021
At_71C5	0	32021
At_72B3	0	32021
At_76E11	0	32021
At_75D1	0	32021
At_72C1	0	32021
At_84B2	0	32021
At_71C1	0	32021
At_71C2	0	32021
At_89B1	0	32021
At_74F1	0	32021
At_72E2	0	32021
At_72E3	0	32021
At_71C3	0	32021
At_71C4	0	32021
At_71B1	0	32021
At_73B3	0	32021
At_78D2	0	32021
At_71B6	0	32021
At_73B1	0	32021
At_71B5	0	32021
At_88A1	0	32021
At_73C3	0	32021
At_73B5	0	32021
At_76E12	0	32021
VVGT1	0	32021
At_72D1	0	32021
At_74B1	0	32021
At_73C5	1	32021
At_73C6	1	32021
At_73C1	1	32021
At_73B4	1	32021
At_84A3	0	32021
At_84B1	0	32021
At_84A2	0	32021
At_84A1	0	32021
At_75B1	0	32021
At_73C4	0	107126
At_78D1	0	107126
At_76E5	0	107126
At_73C7	0	107126
At_73B2	0	107126
At_76C4	0	107126
At_72E1	0	107126
At_85A5	0	107126
At_85A4	0	107126
At_71B8	0	107126
At_76E4	0	107126
At_76E2	0	107126
At_76E1	0	107126
At_71C5	0	107126
At_72B3	0	107126
At_76E11	0	107126
At_75D1	0	107126
At_72C1	0	107126
At_84B2	0	107126
At_71C1	0	107126
At_71C2	0	107126
At_89B1	0	107126
At_72E2	0	107126
At_72E3	0	107126
At_71C3	0	107126
At_71C4	0	107126
At_71B1	0	107126
At_73B3	0	107126
At_78D2	0	107126
At_73B1	0	107126
At_71B5	0	107126
At_88A1	0	107126
At_73C3	0	107126
At_73B5	0	107126
At_76E12	0	107126
VVGT1	0	107126
At_72D1	0	107126
At_74B1	0	107126
At_73C5	0	107126
At_73C6	0	107126
At_73C1	0	107126
At_73B4	0	107126
At_74F2	0	107126
At_84A3	0	107126
At_84A4	0	107126
At_84B1	0	107126
At_84A2	1	107126
At_84A1	1	107126
At_75B1	1	107126
At_73C4	1	5281614
At_78D1	1	5281614
At_76E5	0	5281614
At_73C7	1	5281614
At_73B2	1	5281614
At_76C4	1	5281614
At_72E1	1	5281614
At_89C1	1	5281614
At_85A5	1	5281614
At_85A4	1	5281614
At_71B8	1	5281614
At_76E4	1	5281614
At_76E2	1	5281614
At_76E1	1	5281614
At_71C5	1	5281614
At_72B3	1	5281614
At_76E11	1	5281614
At_75D1	0	5281614
At_72C1	0	5281614
At_72B1	0	5281614
At_84B2	0	5281614
At_71C1	1	5281614
At_71C2	1	5281614
At_89B1	1	5281614
At_74F1	1	5281614
At_72E2	0	5281614
At_72E3	0	5281614
At_71C3	1	5281614
At_71C4	1	5281614
At_71B1	1	5281614
At_73B3	1	5281614
At_78D2	1	5281614
At_71B6	1	5281614
At_73B1	1	5281614
At_71B5	1	5281614
At_88A1	1	5281614
At_73C3	1	5281614
At_73B5	1	5281614
At_76E12	1	5281614
VVGT1	1	5281614
At_72D1	1	5281614
At_74B1	1	5281614
At_73C5	1	5281614
At_73C6	1	5281614
At_73C1	1	5281614
At_73B4	1	5281614
At_74F2	1	5281614
At_84A3	1	5281614
At_84A4	0	5281614
At_84B1	1	5281614
At_84A2	1	5281614
At_84A1	1	5281614
At_75B1	1	5281614
UGT71G1	1	5281614
UGT78G1	1	5281614
UGT72B10	1	5281614
UGT74P1	1	5281614
UGT73A10	1	5281614
UGT74N1	1	5281614
UGT75L2	1	5281614
UGT85A20	1	5281614
UGT73Q1	1	5281614
UGT73A12	1	5281614
UGT86A5	1	5281614
UGT94E2	1	5281614
UGT84C2	1	5281614
UGT85B2	1	5281614
UGT74H5	0	5281614
UGT88C4	0	5281614
UGT74H6	0	5281614
UGT75E3	0	5281614
At_78D1	0	135402013
At_76E5	0	135402013
At_73C7	0	135402013
At_73B2	0	135402013
At_72E1	0	135402013
At_89C1	0	135402013
At_85A5	0	135402013
At_85A4	0	135402013
At_71B8	0	135402013
At_76E4	0	135402013
At_76E2	0	135402013
At_76E1	0	135402013
At_71C5	0	135402013
At_72B3	0	135402013
At_76E11	0	135402013
At_75D1	0	135402013
At_72C1	0	135402013
At_72B1	0	135402013
At_84B2	0	135402013
At_71C1	0	135402013
At_71C2	0	135402013
At_89B1	0	135402013
At_74F1	0	135402013
At_72E2	0	135402013
At_72E3	0	135402013
At_71C3	0	135402013
At_71C4	0	135402013
At_71B1	0	135402013
At_73B3	0	135402013
At_78D2	0	135402013
At_71B6	0	135402013
At_73B1	0	135402013
At_88A1	0	135402013
At_73C3	0	135402013
At_73B5	0	135402013
At_76E12	0	135402013
VVGT1	0	135402013
At_72D1	0	135402013
At_74B1	0	135402013
At_73C5	0	135402013
At_73C6	0	135402013
At_73C1	0	135402013
At_73B4	0	135402013
At_74F2	0	135402013
At_84A3	0	135402013
At_84A4	0	135402013
At_84B1	0	135402013
At_84A2	0	135402013
At_84A1	0	135402013
At_75B1	0	135402013
At_78D1	0	135398625
At_76E5	0	135398625
At_73C7	0	135398625
At_73B2	0	135398625
At_72E1	0	135398625
At_89C1	0	135398625
At_85A5	0	135398625
At_85A4	0	135398625
At_71B8	0	135398625
At_76E4	0	135398625
At_76E2	0	135398625
At_76E1	0	135398625
At_71C5	0	135398625
At_72B3	0	135398625
At_76E11	0	135398625
At_75D1	0	135398625
At_72C1	0	135398625
At_72B1	0	135398625
At_84B2	0	135398625
At_71C1	0	135398625
At_71C2	0	135398625
At_89B1	0	135398625
At_74F1	0	135398625
At_72E2	0	135398625
At_72E3	0	135398625
At_71C3	0	135398625
At_71C4	0	135398625
At_71B1	0	135398625
At_73B3	1	135398625
At_78D2	1	135398625
At_71B6	0	135398625
At_73B1	0	135398625
At_88A1	0	135398625
At_73C3	0	135398625
At_73B5	0	135398625
At_76E12	0	135398625
VVGT1	1	135398625
At_72D1	0	135398625
At_74B1	0	135398625
At_73C5	0	135398625
At_73C6	0	135398625
At_73C1	0	135398625
At_73B4	0	135398625
At_74F2	0	135398625
At_84A3	0	135398625
At_84A4	0	135398625
At_84B1	0	135398625
At_84A2	0	135398625
At_84A1	1	135398625
At_75B1	0	135398625
At_78D1	0	135398627
At_76E5	0	135398627
At_73C7	0	135398627
At_73B2	0	135398627
At_72E1	0	135398627
At_89C1	0	135398627
At_85A5	0	135398627
At_85A4	0	135398627
At_71B8	0	135398627
At_76E4	0	135398627
At_76E2	0	135398627
At_76E1	0	135398627
At_71C5	0	135398627
At_72B3	0	135398627
At_76E11	0	135398627
At_75D1	0	135398627
At_72C1	0	135398627
At_72B1	0	135398627
At_84B2	0	135398627
At_71C1	0	135398627
At_71C2	0	135398627
At_89B1	0	135398627
At_74F1	0	135398627
At_72E2	0	135398627
At_72E3	0	135398627
At_71C3	0	135398627
At_71C4	0	135398627
At_71B1	0	135398627
At_78D2	0	135398627
At_71B6	0	135398627
At_73B1	0	135398627
At_88A1	0	135398627
At_73C3	0	135398627
At_73B5	0	135398627
At_76E12	0	135398627
VVGT1	0	135398627
At_72D1	0	135398627
At_74B1	0	135398627
At_73C5	0	135398627
At_73C6	0	135398627
At_73C1	0	135398627
At_73B4	0	135398627
At_74F2	0	135398627
At_84A3	0	135398627
At_84A4	0	135398627
At_84B1	0	135398627
At_84A2	0	135398627
At_84A1	0	135398627
At_75B1	0	135398627
At_73C4	0	5280961
At_76E5	0	5280961
At_73C7	0	5280961
At_73B2	1	5280961
At_72E1	0	5280961
At_89C1	0	5280961
At_85A4	0	5280961
At_71B8	0	5280961
At_76E4	0	5280961
At_76E2	0	5280961
At_71C5	0	5280961
At_72B3	0	5280961
At_76E11	0	5280961
At_75D1	0	5280961
At_72C1	0	5280961
At_84B2	0	5280961
At_71C1	1	5280961
At_71C2	0	5280961
At_89B1	0	5280961
At_74F1	0	5280961
At_72E2	0	5280961
At_72E3	0	5280961
At_71C3	1	5280961
At_71C4	0	5280961
At_73B3	0	5280961
At_78D2	0	5280961
At_71B6	0	5280961
At_73B1	0	5280961
At_71B5	1	5280961
At_88A1	1	5280961
At_73B5	1	5280961
At_76E12	1	5280961
VVGT1	1	5280961
At_72D1	1	5280961
At_74B1	1	5280961
At_73C5	1	5280961
At_73C6	1	5280961
At_73C1	1	5280961
At_73B4	1	5280961
At_74F2	1	5280961
At_84A3	1	5280961
At_84A4	1	5280961
At_84B1	0	5280961
At_84A2	1	5280961
At_84A1	1	5280961
At_75B1	1	5280961
UGT71G1	1	5280961
UGT78G1	1	5280961
UGT72B10	1	5280961
UGT74P1	1	5280961
UGT73A10	1	5280961
UGT74N1	1	5280961
UGT75L2	1	5280961
UGT85A20	1	5280961
UGT73Q1	1	5280961
UGT73A12	1	5280961
UGT86A5	1	5280961
UGT94E2	1	5280961
UGT84C2	1	5280961
UGT85B2	1	5280961
UGT74H5	1	5280961
UGT88C4	0	5280961
UGT74H6	0	5280961
UGT75E3	1	5280961
At_73C4	0	6466
At_78D1	0	6466
At_76E5	0	6466
At_73C7	0	6466
At_73B2	0	6466
At_76C4	0	6466
At_72E1	0	6466
At_89C1	0	6466
At_85A5	0	6466
At_85A4	0	6466
At_71B8	0	6466
At_76E4	0	6466
At_76E2	0	6466
At_76E1	0	6466
At_71C5	0	6466
At_72B3	0	6466
At_76E11	0	6466
At_75D1	0	6466
At_72C1	0	6466
At_72B1	0	6466
At_84B2	0	6466
At_71C1	0	6466
At_71C2	0	6466
At_89B1	0	6466
At_74F1	0	6466
At_72E2	0	6466
At_72E3	0	6466
At_71C3	0	6466
At_71C4	0	6466
At_71B1	0	6466
At_73B3	0	6466
At_78D2	0	6466
At_71B6	0	6466
At_73B1	0	6466
At_71B5	0	6466
At_88A1	0	6466
At_73C3	0	6466
At_73B5	0	6466
At_76E12	0	6466
VVGT1	0	6466
At_72D1	0	6466
At_74B1	0	6466
At_73C5	0	6466
At_73C6	0	6466
At_73C1	0	6466
At_73B4	0	6466
At_74F2	0	6466
At_84A3	0	6466
At_84A4	0	6466
At_84B1	0	6466
At_84A2	0	6466
At_84A1	0	6466
At_75B1	0	6466
UGT71G1	0	6466
UGT78G1	0	6466
UGT72B10	0	6466
UGT74P1	0	6466
UGT73A10	0	6466
UGT74N1	0	6466
UGT75L2	0	6466
UGT85A20	0	6466
UGT73Q1	0	6466
UGT73A12	0	6466
UGT86A5	0	6466
UGT94E2	0	6466
UGT84C2	0	6466
UGT85B2	0	6466
UGT74H5	0	6466
UGT88C4	0	6466
UGT74H6	0	6466
UGT75E3	0	6466
At_73C4	0	92109
At_78D1	0	92109
At_76E5	0	92109
At_73C7	0	92109
At_73B2	0	92109
At_76C4	0	92109
At_72E1	0	92109
At_89C1	0	92109
At_85A5	0	92109
At_85A4	0	92109
At_71B8	0	92109
At_76E4	0	92109
At_76E2	0	92109
At_76E1	0	92109
At_71C5	0	92109
At_72B3	0	92109
At_76E11	0	92109
At_75D1	0	92109
At_72C1	0	92109
At_72B1	0	92109
At_84B2	0	92109
At_71C1	0	92109
At_71C2	0	92109
At_89B1	0	92109
At_74F1	0	92109
At_72E2	0	92109
At_72E3	0	92109
At_71C3	0	92109
At_71C4	0	92109
At_71B1	0	92109
At_73B3	0	92109
At_78D2	0	92109
At_71B6	0	92109
At_73B1	0	92109
At_71B5	0	92109
At_88A1	0	92109
At_73C3	0	92109
At_76E12	0	92109
VVGT1	0	92109
At_72D1	0	92109
At_74B1	0	92109
At_73C5	0	92109
At_73C6	0	92109
At_73C1	0	92109
At_73B4	0	92109
At_74F2	0	92109
At_84A3	0	92109
At_84A4	0	92109
At_84B1	0	92109
At_84A2	0	92109
At_84A1	0	92109
At_75B1	0	92109
UGT71G1	0	92109
UGT78G1	0	92109
UGT72B10	0	92109
UGT74P1	0	92109
UGT73A10	0	92109
UGT74N1	0	92109
UGT75L2	0	92109
UGT85A20	0	92109
UGT73Q1	0	92109
UGT73A12	0	92109
UGT86A5	0	92109
UGT94E2	0	92109
UGT84C2	0	92109
UGT85B2	0	92109
UGT74H5	0	92109
UGT88C4	0	92109
UGT74H6	0	92109
UGT75E3	0	92109
At_73C4	0	439174
At_78D1	0	439174
At_73B2	0	439174
At_72E1	0	439174
At_89C1	0	439174
At_85A5	0	439174
At_85A4	0	439174
At_71B8	0	439174
At_76E4	0	439174
At_76E2	0	439174
At_76E1	0	439174
At_71C5	0	439174
At_72B3	0	439174
At_76E11	0	439174
At_75D1	0	439174
At_72C1	0	439174
At_72B1	0	439174
At_84B2	0	439174
At_71C1	0	439174
At_71C2	0	439174
At_89B1	0	439174
At_74F1	0	439174
At_72E2	0	439174
At_72E3	0	439174
At_71C3	0	439174
At_71C4	0	439174
At_71B1	0	439174
At_73B3	0	439174
At_78D2	0	439174
At_71B6	0	439174
At_73B1	0	439174
At_71B5	0	439174
At_88A1	0	439174
At_73C3	0	439174
At_73B5	0	439174
At_76E12	0	439174
VVGT1	0	439174
At_72D1	0	439174
At_74B1	0	439174
At_73C5	0	439174
At_73C6	0	439174
At_73C1	0	439174
At_73B4	0	439174
At_74F2	0	439174
At_84A3	0	439174
At_84A4	0	439174
At_84B1	0	439174
At_84A2	0	439174
At_84A1	0	439174
At_75B1	0	439174
OleD	0	439174
At_73C4	0	5793
At_78D1	0	5793
At_73B2	0	5793
At_72E1	0	5793
At_89C1	0	5793
At_85A5	0	5793
At_85A4	0	5793
At_71B8	0	5793
At_76E4	0	5793
At_76E2	0	5793
At_76E1	0	5793
At_71C5	0	5793
At_72B3	0	5793
At_76E11	0	5793
At_75D1	0	5793
At_72C1	0	5793
At_72B1	0	5793
At_84B2	0	5793
At_71C1	0	5793
At_71C2	0	5793
At_89B1	0	5793
At_74F1	0	5793
At_72E2	0	5793
At_72E3	0	5793
At_71C3	0	5793
At_71C4	0	5793
At_71B1	0	5793
At_73B3	0	5793
At_78D2	0	5793
At_71B6	0	5793
At_73B1	0	5793
At_71B5	0	5793
At_88A1	0	5793
At_73C3	0	5793
At_73B5	0	5793
At_76E12	0	5793
VVGT1	0	5793
At_72D1	0	5793
At_74B1	0	5793
At_73C5	0	5793
At_73C6	0	5793
At_73C1	0	5793
At_73B4	0	5793
At_74F2	0	5793
At_84A3	0	5793
At_84A4	0	5793
At_84B1	0	5793
At_84A2	0	5793
At_84A1	0	5793
At_75B1	0	5793
At_73C4	0	802
At_78D1	0	802
At_76E5	0	802
At_73C7	0	802
At_73B2	0	802
At_76C4	0	802
At_72E1	0	802
At_89C1	0	802
At_85A5	0	802
At_85A4	0	802
At_71B8	0	802
At_76E4	0	802
At_76E2	0	802
At_71C5	0	802
At_72B3	0	802
At_76E11	0	802
At_75D1	0	802
At_72C1	0	802
At_72B1	0	802
At_84B2	1	802
At_71C1	0	802
At_71C2	0	802
At_74F1	0	802
At_72E2	0	802
At_72E3	0	802
At_71C3	0	802
At_71C4	0	802
At_71B1	0	802
At_73B3	0	802
At_78D2	0	802
At_71B6	0	802
At_73B1	0	802
At_71B5	0	802
At_88A1	0	802
At_73C3	0	802
At_73B5	0	802
At_76E12	0	802
VVGT1	0	802
At_72D1	0	802
At_74B1	0	802
At_73C5	0	802
At_73C6	0	802
At_73C1	0	802
At_73B4	0	802
At_74F2	1	802
At_84A3	0	802
At_84A4	0	802
At_84B1	1	802
At_84A2	1	802
At_84A1	1	802
At_75B1	1	802
UGT71G1	0	802
UGT78G1	0	802
UGT72B10	0	802
UGT74P1	0	802
UGT73A10	0	802
UGT74N1	0	802
UGT75L2	1	802
UGT85A20	0	802
UGT73Q1	0	802
UGT73A12	0	802
UGT86A5	0	802
UGT94E2	0	802
UGT84C2	0	802
UGT85B2	0	802
UGT74H5	0	802
UGT88C4	0	802
UGT74H6	0	802
UGT75E3	0	802
At_73C4	1	5280863
At_78D1	1	5280863
At_76E5	1	5280863
At_73C7	1	5280863
At_73B2	1	5280863
At_76C4	1	5280863
At_72E1	1	5280863
At_89C1	1	5280863
At_85A5	1	5280863
At_85A4	1	5280863
At_71B8	1	5280863
At_76E4	1	5280863
At_76E2	1	5280863
At_76E1	1	5280863
At_71C5	1	5280863
At_72B3	1	5280863
At_76E11	1	5280863
At_75D1	1	5280863
At_72C1	0	5280863
At_72B1	0	5280863
At_84B2	1	5280863
At_71C1	1	5280863
At_71C2	1	5280863
At_89B1	1	5280863
At_74F1	1	5280863
At_72E2	0	5280863
At_72E3	0	5280863
At_71C3	1	5280863
At_71C4	1	5280863
At_71B1	1	5280863
At_73B3	1	5280863
At_78D2	1	5280863
At_71B6	1	5280863
At_73B1	1	5280863
At_71B5	1	5280863
At_88A1	1	5280863
At_73C3	1	5280863
At_73B5	1	5280863
At_76E12	1	5280863
VVGT1	1	5280863
At_72D1	1	5280863
At_74B1	1	5280863
At_73C5	1	5280863
At_73C6	1	5280863
At_73C1	1	5280863
At_73B4	1	5280863
At_74F2	1	5280863
At_84A3	1	5280863
At_84A4	1	5280863
At_84B1	1	5280863
At_84A2	1	5280863
At_84A1	1	5280863
At_75B1	1	5280863
UGT71G1	1	5280863
UGT78G1	1	5280863
UGT72B10	1	5280863
UGT74P1	1	5280863
UGT73A10	1	5280863
UGT74N1	1	5280863
UGT75L2	1	5280863
UGT85A20	1	5280863
UGT73Q1	1	5280863
UGT73A12	1	5280863
UGT86A5	1	5280863
UGT94E2	1	5280863
UGT84C2	1	5280863
UGT85B2	1	5280863
UGT74H5	1	5280863
UGT88C4	1	5280863
UGT74H6	1	5280863
UGT75E3	1	5280863
OleD	1	6032
At_73C4	0	3830
At_78D1	0	3830
At_76E5	0	3830
At_73C7	0	3830
At_73B2	0	3830
At_76C4	0	3830
At_72E1	0	3830
At_89C1	0	3830
At_85A5	0	3830
At_85A4	0	3830
At_71B8	0	3830
At_76E4	0	3830
At_76E2	0	3830
At_76E1	0	3830
At_71C5	0	3830
At_72B3	0	3830
At_76E11	0	3830
At_75D1	0	3830
At_72C1	0	3830
At_72B1	0	3830
At_84B2	0	3830
At_71C1	0	3830
At_71C2	0	3830
At_89B1	0	3830
At_74F1	0	3830
At_72E2	0	3830
At_72E3	0	3830
At_71C3	0	3830
At_71C4	0	3830
At_71B1	0	3830
At_73B3	0	3830
At_78D2	0	3830
At_71B6	0	3830
At_73B1	0	3830
At_71B5	0	3830
At_88A1	0	3830
At_73C3	0	3830
At_73B5	0	3830
At_76E12	0	3830
VVGT1	0	3830
At_72D1	0	3830
At_74B1	0	3830
At_73C5	0	3830
At_73C6	0	3830
At_73C1	0	3830
At_73B4	0	3830
At_74F2	0	3830
At_84A3	0	3830
At_84A4	0	3830
At_84B1	0	3830
At_84A2	0	3830
At_84A1	0	3830
At_75B1	0	3830
UGT71G1	0	3830
UGT78G1	0	3830
UGT72B10	0	3830
UGT74P1	1	3830
UGT73A10	1	3830
UGT74N1	0	3830
UGT75L2	1	3830
UGT85A20	0	3830
UGT73Q1	0	3830
UGT73A12	1	3830
UGT86A5	0	3830
UGT94E2	0	3830
UGT84C2	0	3830
UGT85B2	1	3830
UGT74H5	0	3830
UGT88C4	0	3830
UGT74H6	1	3830
UGT75E3	1	3830
At_73C4	0	5280445
At_78D1	0	5280445
At_73C7	1	5280445
At_73B2	1	5280445
At_76C4	1	5280445
At_89C1	0	5280445
At_85A5	1	5280445
At_85A4	1	5280445
At_71B8	1	5280445
At_76E4	0	5280445
At_76E2	0	5280445
At_76E1	1	5280445
At_72B3	0	5280445
At_76E11	0	5280445
At_75D1	1	5280445
At_72C1	0	5280445
At_72B1	0	5280445
At_84B2	1	5280445
At_71C1	1	5280445
At_71C2	1	5280445
At_74F1	1	5280445
At_72E2	0	5280445
At_72E3	0	5280445
At_71C3	1	5280445
At_71C4	1	5280445
At_71B1	1	5280445
At_73B3	1	5280445
At_78D2	1	5280445
At_71B6	1	5280445
At_73B1	1	5280445
At_71B5	1	5280445
At_88A1	1	5280445
At_73C3	1	5280445
At_73B5	1	5280445
At_76E12	1	5280445
VVGT1	1	5280445
At_72D1	1	5280445
At_74B1	1	5280445
At_73C5	1	5280445
At_73C6	1	5280445
At_73C1	1	5280445
At_73B4	1	5280445
At_74F2	1	5280445
At_84A3	1	5280445
At_84A4	1	5280445
At_84B1	1	5280445
At_84A2	1	5280445
At_84A1	1	5280445
At_75B1	1	5280445
UGT71G1	1	5280445
UGT78G1	1	5280445
UGT72B10	1	5280445
UGT74P1	1	5280445
UGT73A10	1	5280445
UGT74N1	1	5280445
UGT75L2	1	5280445
UGT85A20	1	5280445
UGT73Q1	1	5280445
UGT73A12	1	5280445
UGT86A5	1	5280445
UGT94E2	1	5280445
UGT84C2	1	5280445
UGT85B2	1	5280445
UGT74H5	1	5280445
UGT88C4	1	5280445
UGT74H6	0	5280445
UGT75E3	1	5280445
At_73C4	0	2733787
At_78D1	0	2733787
At_72E1	0	2733787
At_89C1	0	2733787
At_85A5	0	2733787
At_85A4	0	2733787
At_71B8	0	2733787
At_76E4	0	2733787
At_76E2	0	2733787
At_76E1	0	2733787
At_71C5	0	2733787
At_72B3	0	2733787
At_76E11	0	2733787
At_75D1	0	2733787
At_72C1	0	2733787
At_84B2	0	2733787
At_71C1	0	2733787
At_71C2	0	2733787
At_89B1	0	2733787
At_74F1	0	2733787
At_72E2	0	2733787
At_72E3	0	2733787
At_71C3	0	2733787
At_71C4	0	2733787
At_71B1	0	2733787
At_73B3	0	2733787
At_78D2	0	2733787
At_71B6	0	2733787
At_73B1	0	2733787
At_71B5	0	2733787
At_88A1	0	2733787
At_73C3	0	2733787
At_73B5	0	2733787
At_76E12	0	2733787
VVGT1	0	2733787
At_72D1	0	2733787
At_74B1	0	2733787
At_73C5	0	2733787
At_73C6	0	2733787
At_73C1	0	2733787
At_73B4	0	2733787
At_74F2	0	2733787
At_84A3	0	2733787
At_84A4	0	2733787
At_84B1	0	2733787
At_84A2	0	2733787
At_84A1	0	2733787
At_75B1	0	2733787
OleD	0	2733787
OleD	0	18950
At_73C4	0	62389
At_78D1	0	62389
At_76E5	0	62389
At_73C7	0	62389
At_73B2	0	62389
At_76C4	0	62389
At_72E1	0	62389
At_89C1	0	62389
At_85A5	0	62389
At_85A4	0	62389
At_71B8	0	62389
At_76E4	0	62389
At_76E2	0	62389
At_76E1	0	62389
At_71C5	0	62389
At_72B3	0	62389
At_76E11	0	62389
At_75D1	0	62389
At_72C1	0	62389
At_84B2	0	62389
At_71C1	0	62389
At_71C2	0	62389
At_89B1	0	62389
At_74F1	0	62389
At_72E2	0	62389
At_72E3	0	62389
At_71C3	0	62389
At_71C4	0	62389
At_71B1	0	62389
At_73B3	0	62389
At_78D2	0	62389
At_71B6	0	62389
At_73B1	0	62389
At_71B5	0	62389
At_88A1	0	62389
At_73C3	0	62389
At_73B5	0	62389
At_76E12	0	62389
VVGT1	0	62389
At_72D1	0	62389
At_74B1	0	62389
At_73C5	0	62389
At_73C6	0	62389
At_73C1	0	62389
At_73B4	0	62389
At_84A3	0	62389
At_84B1	0	62389
At_84A2	0	62389
At_84A1	0	62389
At_75B1	0	62389
At_73C4	0	92180
At_78D1	0	92180
At_76E5	0	92180
At_73C7	0	92180
At_73B2	0	92180
At_76C4	0	92180
At_72E1	0	92180
At_89C1	0	92180
At_85A5	0	92180
At_85A4	0	92180
At_71B8	0	92180
At_76E4	0	92180
At_76E2	0	92180
At_76E1	0	92180
At_71C5	0	92180
At_72B3	0	92180
At_76E11	0	92180
At_75D1	0	92180
At_72C1	0	92180
At_84B2	0	92180
At_71C1	0	92180
At_71C2	0	92180
At_89B1	0	92180
At_74F1	0	92180
At_72E2	0	92180
At_72E3	0	92180
At_71C3	0	92180
At_71C4	0	92180
At_71B1	0	92180
At_73B3	0	92180
At_78D2	0	92180
At_71B6	0	92180
At_73B1	0	92180
At_71B5	0	92180
At_88A1	0	92180
At_73C3	0	92180
At_73B5	0	92180
At_76E12	0	92180
VVGT1	0	92180
At_72D1	0	92180
At_74B1	0	92180
At_73C5	0	92180
At_73C6	0	92180
At_73C1	0	92180
At_73B4	0	92180
At_84A3	0	92180
At_84B1	0	92180
At_84A2	0	92180
At_84A1	0	92180
At_75B1	0	92180
OleD	0	54675769
At_73C4	0	4592
At_78D1	0	4592
At_76E5	0	4592
At_73C7	0	4592
At_73B2	0	4592
At_76C4	0	4592
At_72E1	0	4592
At_89C1	0	4592
At_85A5	0	4592
At_85A4	0	4592
At_71B8	0	4592
At_76E4	0	4592
At_76E2	0	4592
At_76E1	0	4592
At_71C5	0	4592
At_72B3	0	4592
At_76E11	0	4592
At_75D1	0	4592
At_72C1	0	4592
At_84B2	0	4592
At_71C1	0	4592
At_71C2	0	4592
At_89B1	0	4592
At_74F1	0	4592
At_72E2	0	4592
At_72E3	0	4592
At_71C3	0	4592
At_71C4	0	4592
At_71B1	0	4592
At_73B3	0	4592
At_78D2	0	4592
At_71B6	0	4592
At_73B1	0	4592
At_71B5	0	4592
At_88A1	0	4592
At_73C3	0	4592
At_73B5	0	4592
At_76E12	0	4592
VVGT1	0	4592
At_72D1	0	4592
At_74B1	0	4592
At_73C5	1	4592
At_73C6	1	4592
At_73C1	1	4592
At_73B4	0	4592
At_84A3	0	4592
At_84B1	0	4592
At_84A2	0	4592
At_84A1	0	4592
At_75B1	0	4592
UGT71G1	0	4592
UGT78G1	0	4592
UGT72B10	0	4592
UGT74P1	0	4592
UGT73A10	0	4592
UGT74N1	0	4592
UGT75L2	0	4592
UGT85A20	0	4592
UGT73Q1	0	4592
